Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 91720
Event count: 135865288130

Overhead  Command          Pid    Tid    Shared Object                                                                                                             Symbol
0.00%     PfRxCachedThrea  15197  23761  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     PfRxCachedThrea  15197  23761  [kernel.kallsyms]                                                                                                         __d_instantiate
0.00%     PfRxCachedThrea  15197  23761  [kernel.kallsyms]                                                                                                         find_get_entry.cfi
0.00%     PfRxCachedThrea  15197  23761  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23761  [kernel.kallsyms]                                                                                                         generic_file_read_iter.cfi
0.00%     PfRxCachedThrea  15197  23761  [kernel.kallsyms]                                                                                                         kmem_cache_free.cfi
0.00%     PfRxCachedThrea  15197  23761  [kernel.kallsyms]                                                                                                         selinux_file_alloc_security.cfi
0.00%     PfRxCachedThrea  15197  23761  [kernel.kallsyms]                                                                                                         test_and_clear_bit
0.00%     PfRxCachedThrea  15197  23762  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     PfRxCachedThrea  15197  23762  [kernel.kallsyms]                                                                                                         fpsimd_restore_current_state.cfi
0.00%     PfRxCachedThrea  15197  23763  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art16RuntimeCallbacks18ThreadParkFinishedEb
0.00%     PfRxCachedThrea  15197  23763  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     PfRxCachedThrea  15197  23763  [kernel.kallsyms]                                                                                                         arch_get_unmapped_area_topdown
0.00%     PfRxCachedThrea  15197  23763  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23763  [kernel.kallsyms]                                                                                                         pagevec_lru_move_fn
0.00%     PfRxCachedThrea  15197  23764  /apex/com.android.art/lib64/libart.so                                                                                     MterpAddHotnessBatch
0.00%     PfRxCachedThrea  15197  23764  /apex/com.android.art/lib64/libart.so                                                                                     mterp_op_return
0.00%     PfRxCachedThrea  15197  23764  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     PfRxCachedThrea  15197  23764  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23764  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     PfRxCachedThrea  15197  23764  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     PfRxCachedThrea  15197  23765  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art16RuntimeCallbacks18ThreadParkFinishedEb
0.00%     PfRxCachedThrea  15197  23765  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     PfRxCachedThrea  15197  23766  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     PfRxCachedThrea  15197  23766  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3artL11Unsafe_parkEP7_JNIEnvP8_jobjecthl
0.00%     PfRxCachedThrea  15197  23766  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     PfRxCachedThrea  15197  23766  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23767  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     PfRxCachedThrea  15197  23767  [kernel.kallsyms]                                                                                                         do_futex.cfi
0.00%     PfRxCachedThrea  15197  23767  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     PfRxCachedThrea  15197  23767  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     PfRxCachedThrea  15197  23767  [kernel.kallsyms]                                                                                                         kmem_cache_free.cfi
0.00%     PfRxCachedThrea  15197  23768  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art12JniMethodEndEjPNS_6ThreadE
0.00%     PfRxCachedThrea  15197  23768  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art16RuntimeCallbacks18ThreadParkFinishedEb
0.00%     PfRxCachedThrea  15197  23768  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23769  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     PfRxCachedThrea  15197  23769  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     PfRxCachedThrea  15197  23769  [kernel.kallsyms]                                                                                                         syscall_trace_exit.cfi
0.00%     PfRxCachedThrea  15197  23770  [kernel.kallsyms]                                                                                                         __sys_trace_return
0.00%     PfRxCachedThrea  15197  23771  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art16RuntimeCallbacks18ThreadParkFinishedEb
0.00%     PfRxCachedThrea  15197  23771  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3artL12GoToRunnableEPNS_6ThreadE
0.00%     PfRxCachedThrea  15197  23771  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23772  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     PfRxCachedThrea  15197  23773  /apex/com.android.art/javalib/arm64/boot.oat                                                                              java.lang.Integer.getChars
0.00%     PfRxCachedThrea  15197  23773  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art18JniMethodFastStartEPNS_6ThreadE
0.00%     PfRxCachedThrea  15197  23773  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3artL16System_arraycopyEP7_JNIEnvP7_jclassP8_jobjectiS5_ii
0.00%     PfRxCachedThrea  15197  23773  /system/lib64/libsqlite.so                                                                                                sqlite3BtreeCommitPhaseTwo
0.00%     PfRxCachedThrea  15197  23773  /system/lib64/libsqlite.so                                                                                                unixUnlock
0.00%     PfRxCachedThrea  15197  23773  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     PfRxCachedThrea  15197  23773  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     PfRxCachedThrea  15197  23774  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     PfRxCachedThrea  15197  23774  [kernel.kallsyms]                                                                                                         __revoke_inmem_pages
0.00%     PfRxCachedThrea  15197  23774  [kernel.kallsyms]                                                                                                         __sys_trace_return
0.00%     PfRxCachedThrea  15197  23774  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23774  [kernel.kallsyms]                                                                                                         kmem_cache_free.cfi
0.00%     PfRxCachedThrea  15197  23774  [kernel.kallsyms]                                                                                                         syscall_trace_exit.cfi
0.00%     PfRxCachedThrea  15197  23774  [kernel.kallsyms]                                                                                                         unlock_page.cfi
0.00%     PfRxCachedThrea  15197  23775  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     PfRxCachedThrea  15197  23775  [kernel.kallsyms]                                                                                                         __get_node_page
0.00%     PfRxCachedThrea  15197  23775  [kernel.kallsyms]                                                                                                         f2fs_init_extent_tree.cfi
0.00%     PfRxCachedThrea  15197  23775  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     PfRxCachedThrea  15197  23776  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     PfRxCachedThrea  15197  23776  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3artL12GoToRunnableEPNS_6ThreadE
0.00%     PfRxCachedThrea  15197  23776  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     PfRxCachedThrea  15197  23776  [kernel.kallsyms]                                                                                                         f2fs_inode_chksum_verify.cfi
0.00%     PfRxCachedThrea  15197  23776  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     PfRxCachedThrea  15197  23777  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art12JniMethodEndEjPNS_6ThreadE
0.00%     PfRxCachedThrea  15197  23777  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art16RuntimeCallbacks18ThreadParkFinishedEb
0.00%     PfRxCachedThrea  15197  23777  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23779  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            @plt
0.00%     PfRxCachedThrea  15197  23779  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            pthread_mutex_lock
0.00%     PfRxCachedThrea  15197  23779  [kernel.kallsyms]                                                                                                         __sys_trace_return
0.00%     PfRxCachedThrea  15197  23779  [kernel.kallsyms]                                                                                                         do_futex.cfi
0.00%     PfRxCachedThrea  15197  23779  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     PfRxCachedThrea  15197  23779  [kernel.kallsyms]                                                                                                         fpsimd_restore_current_state.cfi
0.00%     PfRxCachedThrea  15197  23779  [kernel.kallsyms]                                                                                                         ret_to_user
0.00%     PfRxCachedThrea  15197  23779  [kernel.kallsyms]                                                                                                         syscall_trace_exit.cfi
0.00%     PfRxCachedThrea  15197  23780  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            pthread_mutex_unlock
0.00%     PfRxCachedThrea  15197  23780  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23781  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            _Z18bionic_trace_beginPKc
0.00%     PfRxCachedThrea  15197  23781  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     PfRxCachedThrea  15197  23781  [kernel.kallsyms]                                                                                                         syscall_trace_enter.cfi
0.00%     PfRxCachedThrea  15197  23782  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     PfRxCachedThrea  15197  23783  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     PfRxCachedThrea  15197  23783  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     PfRxCachedThrea  15197  23783  [kernel.kallsyms]                                                                                                         syscall_trace_exit.cfi
0.00%     PfRxCachedThrea  15197  23784  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     PfRxCachedThrea  15197  23784  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN23VenusTrackingLiveEngine27Thread_ImageResizeAndRotateEPv
0.00%     PfRxCachedThrea  15197  23784  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     PfRxCachedThrea  15197  23785  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     PfRxCachedThrea  15197  23785  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libvenus_tracking.so                  _ZN23VenusTrackingLiveEngine27Thread_ImageResizeAndRotateEPv
0.00%     PfRxCachedThrea  15197  23785  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     PfRxCachedThrea  15197  23786  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            _Z18bionic_trace_beginPKc
0.00%     PfRxCachedThrea  15197  23786  [kernel.kallsyms]                                                                                                         do_futex.cfi
0.00%     PfRxCachedThrea  15197  23786  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23787  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            pthread_exit
0.00%     PfRxCachedThrea  15197  23787  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            pthread_mutex_lock
0.00%     PfRxCachedThrea  15197  23787  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedThrea  15197  23788  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            _Z21pthread_key_clean_allv
0.00%     PfRxCachedThrea  15197  23788  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            __cxa_thread_finalize
0.00%     PfRxCachedThrea  15197  23788  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     PfRxCachedWorke  15197  15419  /apex/com.android.art/javalib/arm64/boot.oat                                                                              java.util.concurrent.ThreadPoolExecutor.tryTerminate
0.00%     PfRxCachedWorke  15197  15419  /apex/com.android.art/lib64/libart.so                                                                                     _ZNK3art6Thread13DecodeJObjectEP8_jobject
0.00%     PfRxCachedWorke  15197  15419  /apex/com.android.art/lib64/libartpalette.so                                                                              PaletteTraceEnd
0.00%     PfRxCachedWorke  15197  15419  /system/lib64/libcutils.so                                                                                                atrace_get_enabled_tags
0.00%     PfRxCachedWorke  15197  15419  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     PfRxCachedWorke  15197  15419  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     PfRxCachedWorke  15197  15419  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     Profile Saver    15197  15219  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art5Mutex13ExclusiveLockEPNS_6ThreadE
0.00%     Profile Saver    15197  15219  /apex/com.android.art/lib64/libartbase.so                                                                                 _ZN3art8NanoTimeEv
0.00%     Profile Saver    15197  15219  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     ReferenceQueueD  15197  15212  [kernel.kallsyms]                                                                                                         do_futex.cfi
0.00%     RenderThread     15197  15278  [kernel.kallsyms]                                                                                                         ret_to_user
0.00%     RequestFactoryE  15197  23633  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     RequestFactoryE  15197  23633  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     RequestFactoryE  15197  23633  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     RequestFactoryE  15197  23640  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     RequestFactoryE  15197  23640  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            __errno
0.00%     RequestFactoryE  15197  23640  [kernel.kallsyms]                                                                                                         syscall_trace_exit.cfi
0.00%     RequestFactoryE  15197  23641  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     RequestFactoryE  15197  23641  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     RequestFactoryE  15197  23641  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     RequestFactoryE  15197  23642  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     RequestFactoryE  15197  23642  [kernel.kallsyms]                                                                                                         mod_zone_state
0.00%     RequestFactoryE  15197  23642  [kernel.kallsyms]                                                                                                         rwsem_down_read_failed.cfi
0.00%     RequestFactoryE  15197  23642  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     RequestFactoryE  15197  23642  [kernel.kallsyms]                                                                                                         try_to_wake_up
0.00%     RequestFactoryE  15197  23643  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     RequestFactoryE  15197  23643  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     RequestFactoryE  15197  23643  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     RequestFactoryE  15197  23644  [kernel.kallsyms]                                                                                                         do_futex.cfi
0.00%     RequestFactoryE  15197  23644  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     RequestFactoryE  15197  23645  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     RequestFactoryE  15197  23645  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            __errno
0.00%     RequestFactoryE  15197  23645  [kernel.kallsyms]                                                                                                         do_exit.cfi
0.00%     RequestFactoryE  15197  23645  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     RequestFactoryE  15197  23646  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     RequestFactoryE  15197  23646  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     RequestFactoryE  15197  23646  /system/lib64/libartpalette-system.so                                                                                     PaletteTraceEnd
0.00%     RequestFactoryE  15197  23646  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     RequestFactoryE  15197  23647  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     RequestFactoryE  15197  23647  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     RequestFactoryE  15197  23648  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     RequestFactoryE  15197  23648  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            __errno
0.00%     RequestFactoryE  15197  23648  [kernel.kallsyms]                                                                                                         __sys_trace_return
0.00%     RequestFactoryE  15197  23649  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     RequestFactoryE  15197  23649  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     RequestFactoryE  15197  23650  [kernel.kallsyms]                                                                                                         account_kernel_stack
0.00%     RequestFactoryE  15197  23650  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     RequestFactoryE  15197  23650  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     RequestFactoryE  15197  23651  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     RequestFactoryE  15197  23651  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     RequestFactoryE  15197  23651  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     RequestFactoryE  15197  23652  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     RequestFactoryE  15197  23652  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     RequestFactoryE  15197  23653  [kernel.kallsyms]                                                                                                         hrtimer_cancel.cfi
0.00%     RxSchedulerPurg  15197  15418  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art2gc9collector17ConcurrentCopying17PushOntoMarkStackEPNS_6ThreadEPNS_6mirror6ObjectE
0.00%     RxSchedulerPurg  15197  15418  /apex/com.android.art/lib64/libart.so                                                                                     art_quick_read_barrier_mark_introspection
0.00%     RxSchedulerPurg  15197  15418  [kernel.kallsyms]                                                                                                         hrtimer_try_to_cancel.cfi
0.00%     RxSchedulerPurg  15197  15418  [kernel.kallsyms]                                                                                                         syscall_trace_exit.cfi
0.00%     ScionFrontendAp  15197  23631  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            __set_errno_internal
0.00%     ScionFrontendAp  15197  23631  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     Timer-0          15197  15303  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            syscall
0.00%     Timer-0          15197  15303  [kernel.kallsyms]                                                                                                         do_futex.cfi
0.00%     Timer-0          15197  15303  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     Timer-0          15197  15303  [kernel.kallsyms]                                                                                                         syscall_trace_exit.cfi
0.00%     alhost:3000/...  15197  23551  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     alhost:3000/...  15197  23551  [kernel.kallsyms]                                                                                                         task_dead_fair.cfi
0.00%     firebase-instal  15197  23636  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     firebase-instal  15197  23637  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     firebase-instal  15197  23637  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            __errno
0.00%     firebase-instal  15197  23637  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     glide-active-re  15197  15366  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art5Mutex13ExclusiveLockEPNS_6ThreadE
0.00%     glide-active-re  15197  15366  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art5Mutex15ExclusiveUnlockEPNS_6ThreadE
0.00%     glide-active-re  15197  15366  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     glide-active-re  15197  15366  [kernel.kallsyms]                                                                                                         preempt_schedule_irq.cfi
0.00%     glide-animation  15197  18657  [kernel.kallsyms]                                                                                                         do_futex.cfi
0.00%     glide-animation  15197  18657  [kernel.kallsyms]                                                                                                         fpsimd_restore_current_state.cfi
0.00%     glide-animation  15197  18657  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     glide-animation  15197  18658  [kernel.kallsyms]                                                                                                         __schedule
0.00%     glide-animation  15197  18658  [kernel.kallsyms]                                                                                                         fpsimd_restore_current_state.cfi
0.00%     glide-animation  15197  18658  [kernel.kallsyms]                                                                                                         futex_wait_queue_me
0.00%     glide-animation  15197  18658  [kernel.kallsyms]                                                                                                         ret_to_user
0.00%     glide-disk-cach  15197  15370  [kernel.kallsyms]                                                                                                         do_futex.cfi
0.00%     glide-disk-cach  15197  15370  [kernel.kallsyms]                                                                                                         f2fs_filemap_fault.cfi
0.00%     glide-disk-cach  15197  15370  [kernel.kallsyms]                                                                                                         handle_mm_fault.cfi
0.00%     glide-disk-cach  15197  15370  [kernel.kallsyms]                                                                                                         ufshcd_compose_upiu
0.00%     glide-disk-cach  15197  15370  [kernel.kallsyms]                                                                                                         vmacache_find.cfi
0.00%     glide-disk-cach  15197  15370  [kernel.kallsyms]                                                                                                         wait_on_page_bit_common
0.00%     glide-source-th  15197  15382  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art16RuntimeCallbacks18ThreadParkFinishedEb
0.00%     glide-source-th  15197  15382  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art5Mutex13ExclusiveLockEPNS_6ThreadE
0.00%     glide-source-th  15197  15382  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     glide-source-th  15197  15382  [kernel.kallsyms]                                                                                                         finish_task_switch
0.00%     glide-source-th  15197  15382  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     glide-source-th  15197  15382  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     glide-source-th  15197  15382  [kernel.kallsyms]                                                                                                         get_page_from_freelist
0.00%     glide-source-th  15197  15383  /apex/com.android.art/lib64/libart.so                                                                                     art_quick_indexof
0.00%     glide-source-th  15197  15383  [kernel.kallsyms]                                                                                                         __softirqentry_text_start
0.00%     glide-source-th  15197  15383  [kernel.kallsyms]                                                                                                         do_futex.cfi
0.00%     glide-source-th  15197  15383  [kernel.kallsyms]                                                                                                         do_notify_resume.cfi
0.00%     glide-source-th  15197  15384  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art16RuntimeCallbacks18ThreadParkFinishedEb
0.00%     glide-source-th  15197  15384  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3artL12GoToRunnableEPNS_6ThreadE
0.00%     glide-source-th  15197  15384  /system/lib64/libcutils.so                                                                                                @plt
0.00%     glide-source-th  15197  15384  [kernel.kallsyms]                                                                                                         __lru_cache_add
0.00%     glide-source-th  15197  15391  /apex/com.android.art/javalib/arm64/boot.oat                                                                              java.lang.BootClassLoader.getInstance
0.00%     glide-source-th  15197  15391  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art6Thread4ParkEbl
0.00%     glide-source-th  15197  15391  /apex/com.android.art/lib64/libart.so                                                                                     _ZN3art7Monitor11MonitorExitEPNS_6ThreadENS_6ObjPtrINS_6mirror6ObjectEEE
0.00%     glide-source-th  15197  15391  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/oat/arm64/base.odex                             okhttp3.EventListener.cacheMiss [DEDUPED]
0.00%     glide-source-th  15197  15391  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/oat/arm64/base.odex                             okhttp3.internal.connection.Exchange$ResponseBodySource.read
0.00%     glide-source-th  15197  15391  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/oat/arm64/base.odex                             okio.-Util.checkOffsetAndCount
0.00%     glide-source-th  15197  15391  /system/framework/arm64/boot-framework.oat                                                                                art_jni_trampoline
0.00%     glide-source-th  15197  15391  /system/lib64/libhwui.so                                                                                                  _ZN23BitmapProcShaderContext9shadeSpanEiiPji
0.00%     glide-source-th  15197  15391  [kernel.kallsyms]                                                                                                         do_futex.cfi
0.00%     glide-source-th  15197  26768  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            _ZL15__pthread_startPv
0.00%     glide-source-th  15197  26768  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            __bionic_clone
0.00%     glide-source-th  15197  26768  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            async_safe_format_buffer
0.00%     glide-source-th  15197  26768  [kernel.kallsyms]                                                                                                         anon_vma_clone.cfi
0.00%     glide-source-th  15197  26768  [kernel.kallsyms]                                                                                                         do_mprotect_pkey
0.00%     glide-source-th  15197  26768  [kernel.kallsyms]                                                                                                         selinux_file_mprotect.cfi
0.00%     glide-source-th  15197  26789  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            _ZL15__pthread_startPv
0.00%     glide-source-th  15197  26789  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            __bionic_clone
0.00%     glide-source-th  15197  26789  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            async_safe_format_buffer
0.00%     hades            15197  15313  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            _Z15__futex_wait_exPVvbibPK8timespec
0.00%     hades            15197  15313  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            _Z16bionic_trace_endv
0.00%     hades            15197  15313  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            __system_property_serial
0.00%     hades            15197  15313  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libc++_shared.so                      @plt
0.00%     hades            15197  15313  /data/app/~~AztZZrWOKDs-hJMDk1VF5w==/com.zamface-9UUsEtwao29iolTaNnnIew==/lib/arm64/libhermes.so                          @plt
0.00%     hades            15197  15313  [kernel.kallsyms]                                                                                                         __sys_trace_return
0.00%     hades            15197  15313  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     httpThread       15197  15336  [kernel.kallsyms]                                                                                                         __fget_light
0.00%     httpThread       15197  15336  [kernel.kallsyms]                                                                                                         account_kernel_stack
0.00%     httpThread       15197  15336  [kernel.kallsyms]                                                                                                         ep_scan_ready_list
0.00%     httpThread       15197  15336  [kernel.kallsyms]                                                                                                         fpsimd_load_state
0.00%     httpThread       15197  15336  [kernel.kallsyms]                                                                                                         fput.cfi
0.00%     httpThread       15197  15336  [kernel.kallsyms]                                                                                                         mod_zone_state
0.00%     httpThread       15197  15336  [kernel.kallsyms]                                                                                                         put_task_stack.cfi
0.00%     httpThread       15197  15336  [kernel.kallsyms]                                                                                                         sock_poll.cfi
0.00%     hwuiTask0        15197  15685  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            pthread_cond_wait
0.00%     hwuiTask0        15197  15685  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            pthread_mutex_lock
0.00%     hwuiTask0        15197  15685  [kernel.kallsyms]                                                                                                         check_stack_object
0.00%     hwuiTask0        15197  15685  [kernel.kallsyms]                                                                                                         futex_wait
0.00%     hwuiTask0        15197  15685  [kernel.kallsyms]                                                                                                         scsi_softirq_done
0.00%     hwuiTask0        15197  15685  [kernel.kallsyms]                                                                                                         sys_futex
0.00%     hwuiTask1        15197  15686  /apex/com.android.runtime/lib64/bionic/libc.so                                                                            @plt
